CCLE_name	Chromosome	Start	End	Num_Probes	Segment_Mean
CCL_A	8	95573448	100097445	2883	0.8367
CCL_A	8	100097446	100554290	236	0.4772
CCL_A	8	100554291	109231292	5424	0.876
CCL_A	8	109231293	112292886	1700	1.2136
CCL_A	8	112292887	112295252	9	-2.342
CCL_A	8	112295253	146298155	22883	1.139
CCL_A	9	46587	604801	512	0.0151
CCL_A	9	604802	607134	4	2.3801
CCL_A	9	607135	24503970	20694	-0.0811
CCL_A	9	24503971	24518683	19	-1.3213
CCL_A	9	24518684	43607444	10087	-0.0514
CCL_A	9	43607445	44176569	39	-0.5278
CCL_A	9	44176570	44247866	18	-0.0097
CCL_A	9	44247867	44839222	53	-1.0607
CCL_A	9	44839223	138212736	47169	-0.0438
CCL_A	9	138212737	138216017	2	2.0563
CCL_A	9	138216018	140242613	691	-0.0284
CCL_A	9	140242614	140264418	8	0.8698
CCL_A	9	140264419	141091394	411	-0.0246
CCL_A	10	72759	97965	4	-0.1712
CCL_A	10	97966	4290826	3574	0.5014
CCL_A	10	4290827	4290970	2	-1.6235
CCL_A	10	4290971	11577957	6296	0.5156
CCL_A	10	11577958	18179543	4993	-0.0463
CCL_A	10	18179544	18211730	3	1.9718
CCL_A	10	18211731	24376468	4327	-0.0311
CCL_A	10	24376469	24377919	8	-2.1397
CCL_A	10	24377920	46804397	12297	-0.0447
CCL_A	10	46804398	46931892	3	-2.9822
CCL_A	10	46931893	57180197	6066	-0.0511
CCL_A	10	57180198	57180319	3	-1.9431
CCL_A	10	57180320	57652151	366	-0.0313
CCL_A	10	57652152	57654092	2	2.457
CCL_A	10	57654093	58516530	549	0.0145
CCL_A	10	58516531	58529794	38	-0.9212
CCL_A	10	58529795	65114790	4676	-0.0025
CCL_A	10	65114791	65356219	108	-1.0005
CCL_A	10	65356220	105402525	25799	-0.0507
CCL_A	10	105402526	105416623	9	-1.0435
CCL_A	10	105416624	135506704	21700	-0.0518
CCL_A	11	198510	4967883	2469	-0.0247
CCL_A	11	4967884	4976513	35	-1.5675
CCL_A	11	4976514	6119311	1070	-0.0673
CCL_A	11	6119312	6122298	2	-2.844
CCL_A	11	6122299	18944971	9146	-0.0339
CCL_A	11	18944972	18959457	34	-0.5107
CCL_A	11	18959458	134944770	74147	-0.0456
CCL_A	12	150442	2240875	1261	-0.0307
CCL_A	12	2240876	2257971	40	-2.4664
CCL_A	12	2257972	8557590	4296	-0.1018
CCL_A	12	8557591	8559113	5	-2.1086
CCL_A	12	8559114	9635889	580	-0.1752
CCL_A	12	9635890	9731630	24	-2.0781
CCL_A	12	9731631	11236525	1048	-0.1157
CCL_A	12	11236526	11246703	3	-2.774
CCL_A	12	11246704	20654843	6397	0.0147
CCL_A	12	20654844	20764017	63	-0.9622
CCL_A	12	20764018	34250255	9708	-0.0315
CCL_A	12	34250256	34275600	13	-1.0166
CCL_A	12	34275601	43245912	3413	-0.0508
CCL_A	12	43245913	43248493	2	2.4682
CCL_A	12	43248494	93792164	30996	-0.015
CCL_A	12	93792165	93796086	2	1.5345
CCL_A	12	93796087	99995022	4440	-0.0511
CCL_A	12	99995023	100008110	11	-1.615
CCL_A	12	100008111	130002038	20205	-0.0516
CCL_A	12	130002039	130004694	3	-2.9025
CCL_A	12	130004695	130446158	378	-0.0783
CCL_A	12	130446159	130451746	3	1.7252
CCL_A	12	130451747	132126649	1397	-0.031
CCL_A	12	132126650	132137833	13	-2.4365
CCL_A	12	132137834	133778189	572	-0.0055
CCL_A	13	19026949	20122677	567	-0.0703
CCL_A	13	20122678	20124205	2	-3.9831
CCL_A	13	20124206	32532371	9045	-0.0457
CCL_A	13	32532372	32539235	18	0.547
CCL_A	13	32539236	38071585	3893	-0.0426
CCL_A	13	38071586	38086543	16	-2.165
CCL_A	13	38086544	39055191	699	-0.0097
CCL_A	13	39055192	39061556	2	-2.3816
CCL_A	13	39061557	51545982	8398	-0.0411
CCL_A	13	51545983	51559117	6	1.1193
CCL_A	13	51559118	57763218	3406	-0.0554
CCL_A	13	57763219	57784047	28	1.4866
CCL_A	13	57784048	113533968	37414	-0.0209
CCL_A	13	113533969	113534521	3	1.7926
CCL_A	13	113534522	115108397	654	0.0123
CCL_A	14	19002124	35137510	9835	-0.0037
CCL_A	14	35137511	35146371	4	1.541
CCL_A	14	35146372	71806319	22921	-2e-04
CCL_A	14	71806320	71817638	5	-0.7681
CCL_A	14	71817639	106224107	22132	0.236
CCL_A	14	106224108	106863518	272	1.1301
CCL_A	14	106863519	106877096	8	-0.0032
CCL_A	14	106877097	107156749	185	0.4237
CCL_A	14	107156750	107182015	21	-0.3179
CCL_A	14	107182016	107285437	69	0.2058
CCL_A	15	20016328	21180143	267	0.1087
CCL_A	15	21180144	21190057	2	2.2677
CCL_A	15	21190058	24055112	769	0.0311
CCL_A	15	24055113	24062500	20	-1.3716
CCL_A	15	24062501	30786616	4135	-0.072
CCL_A	15	30786617	30928052	10	1.1156
CCL_A	15	30928053	32023167	699	-0.0749
CCL_A	15	32023168	32027206	5	1.2215
CCL_A	15	32027207	32868344	409	-0.0903
CCL_A	15	32868345	32889983	2	1.6736
CCL_A	15	32889984	76891376	27976	-0.0408
CCL_A	15	76891377	76898977	21	-2.3917
CCL_A	15	76898978	94480257	11697	-0.0542
CCL_A	15	94480258	94485945	3	-1.8749
CCL_A	15	94485946	102336093	5877	-0.0606
CCL_A	15	102336094	102365944	23	0.4892
CCL_A	15	102365945	102469040	32	0.0554
CCL_A	16	60777	29280137	19097	-0.0731
CCL_A	16	29280138	29281410	3	-1.7893
CCL_A	16	29281411	55798492	8161	-0.0529
CCL_A	16	55798493	55801563	2	-2.3808
CCL_A	16	55801564	78454713	14518	-0.0411
CCL_A	16	78454714	78480506	28	-1.2626
CCL_A	16	78480507	78661109	249	-0.1564
CCL_A	16	78661110	78677254	19	-1.7991
CCL_A	16	78677255	78678773	3	-5.4308
CCL_A	16	78678774	78712842	40	-1.3678
CCL_A	16	78712843	78715496	5	-2.703
CCL_A	16	78715497	78933511	283	-1.1886
CCL_A	16	78933512	78956654	25	-0.1142
CCL_A	16	78956655	79089395	222	0.42
CCL_A	16	79089396	79098283	7	0.0354
CCL_A	16	79098284	79170720	81	-1.2833
CCL_A	16	79170721	88634225	8843	-0.0656
CCL_A	16	88634226	88637846	2	2.374
CCL_A	16	88637847	90287535	668	-0.0041
CCL_A	17	526	39423096	20928	-0.0559
CCL_A	17	39423097	39430490	18	0.8756
CCL_A	17	39430491	67885374	16357	-0.0381
CCL_A	17	67885375	67891972	3	1.7393
CCL_A	17	67891973	78629328	6916	-0.0029
CCL_A	17	78629329	78634239	2	2.4942
CCL_A	17	78634240	81049726	958	-0.0088
CCL_A	18	11543	10140455	7427	-0.0339
CCL_A	18	10140456	10143050	5	-1.4329
CCL_A	18	10143051	24365889	6453	-0.0379
CCL_A	18	24365890	24366262	3	-1.5186
CCL_A	18	24366263	40435002	10391	0.1077
CCL_A	18	40435003	40537801	78	-0.5768
CCL_A	18	40537802	41110043	324	0.2257
CCL_A	18	41110044	41340640	147	-0.4556
CCL_A	18	41340641	45538630	2871	0.2136
CCL_A	18	45538631	51460641	4187	-0.414
CCL_A	18	51460642	51592374	111	0.22
CCL_A	18	51592375	52267656	285	0.7266
CCL_A	18	52267657	69734719	12340	-0.4374
CCL_A	18	69734720	69740378	2	1.9479
CCL_A	18	69740379	71325977	1271	-0.4855
CCL_A	18	71325978	71327543	2	1.9189
CCL_A	18	71327544	78015057	4781	-0.5085
CCL_A	19	90910	20178575	8763	-0.0423
CCL_A	19	20178576	20181153	2	-5.1844
CCL_A	19	20181154	41481475	10948	-0.0947
CCL_A	19	41481476	41498003	14	0.5604
CCL_A	19	41498004	43712424	1011	-0.0216
CCL_A	19	43712425	43753405	17	-0.8231
CCL_A	19	43753406	44902324	749	-0.0033
CCL_A	19	44902325	44918793	10	1.0921
CCL_A	19	44918794	59097854	7778	-0.0331
CCL_A	20	61305	1554846	1182	0.1153
CCL_A	20	1554847	1561289	21	-0.773
CCL_A	20	1561290	1595919	41	2.1124
CCL_A	20	1595920	5346198	2740	0.0457
CCL_A	20	5346199	5376518	13	-1.1958
CCL_A	20	5376519	10750908	4269	0.1018
CCL_A	20	10750909	10770460	14	-1.0148
CCL_A	20	10770461	12205796	1051	0.1177
CCL_A	20	12205797	12206016	2	-1.6956
CCL_A	20	12206017	14596236	1676	0.0557
CCL_A	20	14596237	14950761	323	-0.9899
CCL_A	20	14950762	17611783	2466	0.0781
CCL_A	20	17611784	35690604	9046	0.4791
CCL_A	20	35690605	35700310	11	-0.1601
CCL_A	20	35700311	38797491	2136	0.4381
CCL_A	20	38797492	41040364	1600	0.0108
CCL_A	20	41040365	60148327	14528	0.7713
CCL_A	20	60148328	60151593	2	-1.197
CCL_A	20	60151594	62915818	1239	0.836
CCL_A	20	62915819	62956153	6	-0.9255
CCL_A	21	10736871	11041866	81	-0.4915
CCL_A	21	11041867	11099808	16	-1.0651
CCL_A	21	11099809	14378715	21	-0.3917
CCL_A	21	14378716	14441751	11	0.0371
CCL_A	21	14441752	14545667	18	0.7581
CCL_A	21	14545668	43948793	21780	-0.045
CCL_A	21	43948794	44137705	146	0.4948
CCL_A	21	44137706	48096957	2272	-0.0224
CCL_A	22	16052528	42873297	17373	-0.0453
CCL_A	22	42873298	42966563	43	0.4168
CCL_A	22	42966564	51234455	6078	-0.0512
CCL_A	X	168477	19066785	11530	0.0049
CCL_A	X	19066786	19069394	4	-3.991
CCL_A	X	19069395	66554148	24045	0.0143
CCL_A	X	66554149	66556509	2	-5.0772
CCL_A	X	66556510	155182354	48856	0.018
CCL_A	Y	2650438	22264577	6836	-1.1509
CCL_A	Y	22264578	22389408	6	0.9185
CCL_A	Y	22389409	24950993	845	-1.1995
CCL_A	Y	24950994	27012561	396	-1.8879
CCL_A	Y	27012562	27031759	3	0.4214
CCL_A	Y	27031760	28454676	370	-1.8072
CCL_A	Y	28454677	59018259	174	-1.1856
